,id_str,favorite_count,created_at,retweet_count
0,892420643555336193,39467,Tue Aug 01 16:23:56 +0000 2017,8853
1,892177421306343426,33819,Tue Aug 01 00:17:27 +0000 2017,6514
2,891815181378084864,25461,Mon Jul 31 00:18:03 +0000 2017,4328
3,891689557279858688,42908,Sun Jul 30 15:58:51 +0000 2017,8964
4,891327558926688256,41048,Sat Jul 29 16:00:24 +0000 2017,9774
5,891087950875897856,20562,Sat Jul 29 00:08:17 +0000 2017,3261
6,890971913173991426,12041,Fri Jul 28 16:27:12 +0000 2017,2158
7,890729181411237888,56848,Fri Jul 28 00:22:40 +0000 2017,16716
8,890609185150312448,28226,Thu Jul 27 16:25:51 +0000 2017,4429
9,890240255349198849,32467,Wed Jul 26 15:59:51 +0000 2017,7711
10,890006608113172480,31166,Wed Jul 26 00:31:25 +0000 2017,7624
11,889880896479866881,28268,Tue Jul 25 16:11:53 +0000 2017,5156
12,889665388333682689,38818,Tue Jul 25 01:55:32 +0000 2017,8538
13,889638837579907072,27672,Tue Jul 25 00:10:02 +0000 2017,4735
14,889531135344209921,15359,Mon Jul 24 17:02:04 +0000 2017,2321
15,889278841981685760,25652,Mon Jul 24 00:19:32 +0000 2017,5637
16,888917238123831296,29611,Sun Jul 23 00:22:39 +0000 2017,4709
17,888804989199671297,26080,Sat Jul 22 16:56:37 +0000 2017,4559
18,888554962724278272,20290,Sat Jul 22 00:23:06 +0000 2017,3732
19,888078434458587136,22201,Thu Jul 20 16:49:33 +0000 2017,3653
20,887705289381826560,30779,Wed Jul 19 16:06:48 +0000 2017,5609
21,887517139158093824,46959,Wed Jul 19 03:39:09 +0000 2017,12082
22,887473957103951883,69871,Wed Jul 19 00:47:34 +0000 2017,18781
23,887343217045368832,34222,Tue Jul 18 16:08:03 +0000 2017,10737
24,887101392804085760,31061,Tue Jul 18 00:07:08 +0000 2017,6167
25,886983233522544640,35859,Mon Jul 17 16:17:36 +0000 2017,8084
26,886736880519319552,12306,Sun Jul 16 23:58:41 +0000 2017,3443
27,886680336477933568,22798,Sun Jul 16 20:14:00 +0000 2017,4610
28,886366144734445568,21524,Sat Jul 15 23:25:31 +0000 2017,3316
29,886267009285017600,117,Sat Jul 15 16:51:35 +0000 2017,4
30,886258384151887873,28469,Sat Jul 15 16:17:19 +0000 2017,6523
31,886054160059072513,0,Sat Jul 15 02:45:48 +0000 2017,108
32,885984800019947520,33382,Fri Jul 14 22:10:11 +0000 2017,7097
33,885528943205470208,36689,Thu Jul 13 15:58:47 +0000 2017,6683
34,885518971528720385,20788,Thu Jul 13 15:19:09 +0000 2017,3899
35,885311592912609280,0,Thu Jul 13 01:35:06 +0000 2017,19297
36,885167619883638784,22367,Wed Jul 12 16:03:00 +0000 2017,4556
37,884925521741709313,68152,Wed Jul 12 00:01:00 +0000 2017,16439
38,884876753390489601,28514,Tue Jul 11 20:47:12 +0000 2017,6096
39,884562892145688576,24765,Tue Jul 11 00:00:02 +0000 2017,5100
40,884441805382717440,27478,Mon Jul 10 15:58:53 +0000 2017,5856
41,884247878851493888,74423,Mon Jul 10 03:08:17 +0000 2017,21298
42,884162670584377345,20771,Sun Jul 09 21:29:42 +0000 2017,3128
43,883838122936631299,22349,Sun Jul 09 00:00:04 +0000 2017,3586
44,883482846933004288,46860,Sat Jul 08 00:28:19 +0000 2017,10407
45,883360690899218434,22986,Fri Jul 07 16:22:55 +0000 2017,3825
46,883117836046086144,37914,Fri Jul 07 00:17:54 +0000 2017,6949
47,882992080364220416,24445,Thu Jul 06 15:58:11 +0000 2017,4122
48,882762694511734784,28903,Thu Jul 06 00:46:41 +0000 2017,5134
49,882627270321602560,28382,Wed Jul 05 15:48:34 +0000 2017,6342
50,882268110199369728,45880,Tue Jul 04 16:01:23 +0000 2017,12118
51,882045870035918850,29900,Tue Jul 04 01:18:17 +0000 2017,5203
52,881906580714921986,24773,Mon Jul 03 16:04:48 +0000 2017,3533
53,881666595344535552,51522,Mon Jul 03 00:11:11 +0000 2017,11099
54,881633300179243008,129,Sun Jul 02 21:58:53 +0000 2017,7
55,881536004380872706,50199,Sun Jul 02 15:32:16 +0000 2017,16570
56,881268444196462592,23501,Sat Jul 01 21:49:04 +0000 2017,5358
57,880935762899988482,17346,Fri Jun 30 23:47:07 +0000 2017,2886
58,880872448815771648,21734,Fri Jun 30 19:35:32 +0000 2017,3989
59,880465832366813184,29075,Thu Jun 29 16:39:47 +0000 2017,6546
60,880221127280381952,27640,Thu Jun 29 00:27:25 +0000 2017,4436
61,880095782870896641,28150,Wed Jun 28 16:09:20 +0000 2017,4533
62,879862464715927552,22667,Wed Jun 28 00:42:13 +0000 2017,3642
63,879674319642796034,315,Tue Jun 27 12:14:36 +0000 2017,10
64,879492040517615616,23822,Tue Jun 27 00:10:17 +0000 2017,3323
65,879415818425184262,107956,Mon Jun 26 19:07:24 +0000 2017,45849
66,879376492567855104,17099,Mon Jun 26 16:31:08 +0000 2017,3261
67,879130579576475649,0,Mon Jun 26 00:13:58 +0000 2017,7181
68,879050749262655488,23022,Sun Jun 25 18:56:45 +0000 2017,4941
69,879008229531029506,19317,Sun Jun 25 16:07:47 +0000 2017,2812
70,878776093423087618,19763,Sun Jun 25 00:45:22 +0000 2017,4319
71,878604707211726852,30931,Sat Jun 24 13:24:20 +0000 2017,7582
72,878404777348136964,0,Sat Jun 24 00:09:53 +0000 2017,1349
73,878316110768087041,0,Fri Jun 23 18:17:33 +0000 2017,6965
74,878281511006478336,7913,Fri Jun 23 16:00:04 +0000 2017,1349
75,878057613040115712,42876,Fri Jun 23 01:10:23 +0000 2017,7181
76,877736472329191424,71144,Thu Jun 22 03:54:17 +0000 2017,17300
77,877611172832227328,0,Wed Jun 21 19:36:23 +0000 2017,83
78,877556246731214848,23258,Wed Jun 21 15:58:08 +0000 2017,3994
79,877316821321428993,27907,Wed Jun 21 00:06:44 +0000 2017,5414
80,877201837425926144,27755,Tue Jun 20 16:29:50 +0000 2017,5880
81,876838120628539392,21125,Mon Jun 19 16:24:33 +0000 2017,3506
82,876537666061221889,23869,Sun Jun 18 20:30:39 +0000 2017,4800
83,876484053909872640,19163,Sun Jun 18 16:57:37 +0000 2017,2511
84,876120275196170240,28490,Sat Jun 17 16:52:05 +0000 2017,4903
85,875747767867523072,25773,Fri Jun 16 16:11:53 +0000 2017,4497
86,875144289856114688,22185,Thu Jun 15 00:13:52 +0000 2017,5081
87,875097192612077568,27997,Wed Jun 14 21:06:43 +0000 2017,6342
88,875021211251597312,26022,Wed Jun 14 16:04:48 +0000 2017,4922
89,874680097055178752,28439,Tue Jun 13 17:29:20 +0000 2017,4875
90,874434818259525634,0,Tue Jun 13 01:14:41 +0000 2017,15546
91,874296783580663808,26651,Mon Jun 12 16:06:11 +0000 2017,4308
92,874057562936811520,23134,Mon Jun 12 00:15:36 +0000 2017,4125
93,874012996292530176,35501,Sun Jun 11 21:18:31 +0000 2017,11007
94,873697596434513921,0,Sun Jun 11 00:25:14 +0000 2017,12518
95,873580283840344065,24837,Sat Jun 10 16:39:04 +0000 2017,4143
96,873337748698140672,0,Sat Jun 10 00:35:19 +0000 2017,1667
97,873213775632977920,7467,Fri Jun 09 16:22:42 +0000 2017,1667
98,872967104147763200,28031,Fri Jun 09 00:02:31 +0000 2017,5669
99,872820683541237760,15029,Thu Jun 08 14:20:41 +0000 2017,3884
100,872668790621863937,0,Thu Jun 08 04:17:07 +0000 2017,31
101,872620804844003328,21309,Thu Jun 08 01:06:27 +0000 2017,3911
102,872486979161796608,41606,Wed Jun 07 16:14:40 +0000 2017,9429
103,872261713294495745,35085,Wed Jun 07 01:19:32 +0000 2017,6649
104,872122724285648897,35324,Tue Jun 06 16:07:15 +0000 2017,8549
105,871879754684805121,39090,Tue Jun 06 00:01:46 +0000 2017,11918
106,871762521631449091,20787,Mon Jun 05 16:15:56 +0000 2017,3678
107,871515927908634625,20730,Sun Jun 04 23:56:03 +0000 2017,3628
108,871166179821445120,0,Sun Jun 04 00:46:17 +0000 2017,5991
109,871102520638267392,21461,Sat Jun 03 20:33:19 +0000 2017,5764
110,871032628920680449,23255,Sat Jun 03 15:55:36 +0000 2017,3999
111,870804317367881728,33791,Sat Jun 03 00:48:22 +0000 2017,6393
112,870726314365509632,121,Fri Jun 02 19:38:25 +0000 2017,3
113,870656317836468226,12819,Fri Jun 02 15:00:16 +0000 2017,2817
114,870374049280663552,85011,Thu Jun 01 20:18:38 +0000 2017,27680
115,870308999962521604,22453,Thu Jun 01 16:00:09 +0000 2017,4384
116,870063196459192321,37771,Wed May 31 23:43:25 +0000 2017,8840
117,869988702071779329,0,Wed May 31 18:47:24 +0000 2017,25661
118,869772420881756160,43710,Wed May 31 04:27:59 +0000 2017,10663
119,869702957897576449,29116,Tue May 30 23:51:58 +0000 2017,6728
120,869596645499047938,16476,Tue May 30 16:49:31 +0000 2017,3327
121,869227993411051520,21112,Mon May 29 16:24:37 +0000 2017,4023
122,868880397819494401,55098,Sun May 28 17:23:24 +0000 2017,12518
123,868639477480148993,0,Sun May 28 01:26:04 +0000 2017,2240
124,868622495443632128,28295,Sun May 28 00:18:35 +0000 2017,6275
125,868552278524837888,10539,Sat May 27 19:39:34 +0000 2017,2240
126,867900495410671616,24964,Fri May 26 00:29:37 +0000 2017,4439
127,867774946302451713,35179,Thu May 25 16:10:44 +0000 2017,7788
128,867421006826221569,16755,Wed May 24 16:44:18 +0000 2017,2697
129,867072653475098625,0,Tue May 23 17:40:04 +0000 2017,135
130,867051520902168576,33420,Tue May 23 16:16:06 +0000 2017,8425
131,866816280283807744,0,Tue May 23 00:41:20 +0000 2017,32883
132,866720684873056260,20888,Mon May 22 18:21:28 +0000 2017,5168
133,866686824827068416,20070,Mon May 22 16:06:55 +0000 2017,3727
134,866450705531457537,106827,Mon May 22 00:28:40 +0000 2017,32883
135,866334964761202691,54720,Sun May 21 16:48:45 +0000 2017,15546
136,866094527597207552,0,Sun May 21 00:53:21 +0000 2017,8952
137,865718153858494464,26640,Fri May 19 23:57:46 +0000 2017,6008
138,865359393868664832,27530,Fri May 19 00:12:11 +0000 2017,5384
139,865006731092295680,29063,Thu May 18 00:50:50 +0000 2017,8209
140,864873206498414592,33651,Wed May 17 16:00:15 +0000 2017,9361
141,864279568663928832,15195,Tue May 16 00:41:21 +0000 2017,3266
142,864197398364647424,31459,Mon May 15 19:14:50 +0000 2017,9616
143,863907417377173506,21477,Mon May 15 00:02:33 +0000 2017,4441
144,863553081350529029,15935,Sun May 14 00:34:33 +0000 2017,4489
145,863471782782697472,0,Sat May 13 19:11:30 +0000 2017,2687
146,863432100342583297,24829,Sat May 13 16:33:49 +0000 2017,5664
147,863427515083354112,2363,Sat May 13 16:15:35 +0000 2017,105
148,863079547188785154,9094,Fri May 12 17:12:53 +0000 2017,1195
149,863062471531167744,8945,Fri May 12 16:05:02 +0000 2017,2687
150,862831371563274240,20011,Fri May 12 00:46:44 +0000 2017,5457
151,862722525377298433,17779,Thu May 11 17:34:13 +0000 2017,3809
152,862457590147678208,21492,Thu May 11 00:01:27 +0000 2017,5388
153,862096992088072192,66437,Wed May 10 00:08:34 +0000 2017,21840
154,861769973181624320,0,Tue May 09 02:29:07 +0000 2017,37911
155,861383897657036800,37744,Mon May 08 00:54:59 +0000 2017,11528
156,861288531465048066,18032,Sun May 07 18:36:02 +0000 2017,4479
157,861005113778896900,17538,Sat May 06 23:49:50 +0000 2017,4119
158,860981674716409858,0,Sat May 06 22:16:42 +0000 2017,2334
159,860924035999428608,0,Sat May 06 18:27:40 +0000 2017,882
160,860563773140209665,7878,Fri May 05 18:36:06 +0000 2017,2334
161,860524505164394496,24678,Fri May 05 16:00:04 +0000 2017,5698
162,860276583193509888,19154,Thu May 04 23:34:55 +0000 2017,3745
163,860184849394610176,17474,Thu May 04 17:30:24 +0000 2017,6295
164,860177593139703809,0,Thu May 04 17:01:34 +0000 2017,33421
165,859924526012018688,20021,Thu May 04 00:15:58 +0000 2017,4349
166,859851578198683649,16105,Wed May 03 19:26:06 +0000 2017,3780
167,859607811541651456,19476,Wed May 03 03:17:27 +0000 2017,1704
168,859196978902773760,75193,Tue May 02 00:04:57 +0000 2017,25661
169,859074603037188101,35553,Mon May 01 15:58:40 +0000 2017,14740
170,858860390427611136,0,Mon May 01 01:47:28 +0000 2017,8805
171,858843525470990336,16304,Mon May 01 00:40:27 +0000 2017,3771
172,858471635011153920,22640,Sun Apr 30 00:02:42 +0000 2017,5271
173,858107933456039936,16524,Fri Apr 28 23:57:28 +0000 2017,3154
174,857989990357356544,16952,Fri Apr 28 16:08:49 +0000 2017,2812
175,857746408056729600,36021,Fri Apr 28 00:00:54 +0000 2017,11524
176,857393404942143489,6236,Thu Apr 27 00:38:11 +0000 2017,1785
177,857263160327368704,21041,Wed Apr 26 16:00:39 +0000 2017,4934
178,857214891891077121,242,Wed Apr 26 12:48:51 +0000 2017,20
179,857062103051644929,0,Wed Apr 26 02:41:43 +0000 2017,183
180,857029823797047296,19910,Wed Apr 26 00:33:27 +0000 2017,4364
181,856602993587888130,0,Mon Apr 24 20:17:23 +0000 2017,11633
182,856543823941562368,17135,Mon Apr 24 16:22:16 +0000 2017,3131
183,856526610513747968,12446,Mon Apr 24 15:13:52 +0000 2017,2068
184,856330835276025856,0,Mon Apr 24 02:15:55 +0000 2017,731
185,856288084350160898,545,Sun Apr 23 23:26:03 +0000 2017,17
186,856282028240666624,29086,Sun Apr 23 23:01:59 +0000 2017,6841
187,855862651834028034,320,Sat Apr 22 19:15:32 +0000 2017,27
188,855860136149123072,4407,Sat Apr 22 19:05:32 +0000 2017,1058
189,855857698524602368,12498,Sat Apr 22 18:55:51 +0000 2017,2313
190,855851453814013952,47844,Sat Apr 22 18:31:02 +0000 2017,19196
191,855818117272018944,28056,Sat Apr 22 16:18:34 +0000 2017,5943
192,855459453768019968,31657,Fri Apr 21 16:33:22 +0000 2017,8987
193,855245323840757760,0,Fri Apr 21 02:22:29 +0000 2017,6568
194,855138241867124737,0,Thu Apr 20 19:16:59 +0000 2017,50
195,854732716440526848,24188,Wed Apr 19 16:25:34 +0000 2017,6690
196,854482394044301312,31131,Tue Apr 18 23:50:52 +0000 2017,7608
197,854365224396361728,20046,Tue Apr 18 16:05:17 +0000 2017,5159
198,854120357044912130,33911,Mon Apr 17 23:52:16 +0000 2017,8285
199,854010172552949760,17169,Mon Apr 17 16:34:26 +0000 2017,3433
200,853760880890318849,30414,Mon Apr 17 00:03:50 +0000 2017,6403
201,853639147608842240,37198,Sun Apr 16 16:00:07 +0000 2017,11265
202,853299958564483072,16508,Sat Apr 15 17:32:18 +0000 2017,3928
203,852936405516943360,0,Fri Apr 14 17:27:40 +0000 2017,2243
204,852912242202992640,9658,Fri Apr 14 15:51:39 +0000 2017,2037
205,852672615818899456,15939,Thu Apr 13 23:59:28 +0000 2017,2388
206,852553447878664193,17492,Thu Apr 13 16:05:56 +0000 2017,3885
207,852311364735569921,35325,Thu Apr 13 00:03:59 +0000 2017,10961
208,852226086759018497,21378,Wed Apr 12 18:25:07 +0000 2017,7570
209,852189679701164033,12217,Wed Apr 12 16:00:27 +0000 2017,1741
210,851953902622658560,0,Wed Apr 12 00:23:33 +0000 2017,10706
211,851861385021730816,0,Tue Apr 11 18:15:55 +0000 2017,23
212,851591660324737024,17300,Tue Apr 11 00:24:08 +0000 2017,3819
213,851464819735769094,25944,Mon Apr 10 16:00:07 +0000 2017,7855
214,851224888060895234,22090,Mon Apr 10 00:06:42 +0000 2017,6350
215,850753642995093505,33348,Sat Apr 08 16:54:09 +0000 2017,10352
216,850380195714523136,13994,Fri Apr 07 16:10:12 +0000 2017,2915
217,850333567704068097,3647,Fri Apr 07 13:04:55 +0000 2017,367
218,850145622816686080,17519,Fri Apr 07 00:38:06 +0000 2017,4244
219,850019790995546112,21944,Thu Apr 06 16:18:05 +0000 2017,5459
220,849776966551130114,32390,Thu Apr 06 00:13:11 +0000 2017,8404
221,849668094696017920,0,Wed Apr 05 17:00:34 +0000 2017,5513
222,849412302885593088,17039,Wed Apr 05 00:04:08 +0000 2017,3487
223,849336543269576704,12240,Tue Apr 04 19:03:06 +0000 2017,2101
224,849051919805034497,32617,Tue Apr 04 00:12:06 +0000 2017,7396
225,848690551926992896,27104,Mon Apr 03 00:16:10 +0000 2017,4826
226,848324959059550208,20229,Sun Apr 02 00:03:26 +0000 2017,4037
227,848213670039564288,8834,Sat Apr 01 16:41:12 +0000 2017,832
228,848212111729840128,17618,Sat Apr 01 16:35:01 +0000 2017,3444
229,847978865427394560,0,Sat Apr 01 01:08:10 +0000 2017,3652
230,847971574464610304,0,Sat Apr 01 00:39:12 +0000 2017,482
231,847962785489326080,25296,Sat Apr 01 00:04:17 +0000 2017,5730
232,847842811428974592,5935,Fri Mar 31 16:07:33 +0000 2017,1522
233,847617282490613760,7558,Fri Mar 31 01:11:22 +0000 2017,468
234,847606175596138505,20208,Fri Mar 31 00:27:14 +0000 2017,3774
235,847251039262605312,22036,Thu Mar 30 00:56:03 +0000 2017,4800
236,847157206088847362,21588,Wed Mar 29 18:43:12 +0000 2017,6572
237,847116187444137987,23108,Wed Mar 29 16:00:12 +0000 2017,3583
238,846874817362120707,21685,Wed Mar 29 00:01:05 +0000 2017,4404
239,846514051647705089,48410,Tue Mar 28 00:07:32 +0000 2017,13076
240,846505985330044928,15304,Mon Mar 27 23:35:28 +0000 2017,3492
241,846153765933735936,34394,Mon Mar 27 00:15:53 +0000 2017,10226
242,846139713627017216,33188,Sun Mar 26 23:20:02 +0000 2017,10972
243,846042936437604353,17256,Sun Mar 26 16:55:29 +0000 2017,3224
244,845812042753855489,31737,Sun Mar 26 01:38:00 +0000 2017,9894
245,845677943972139009,27154,Sat Mar 25 16:45:08 +0000 2017,5365
246,845459076796616705,0,Sat Mar 25 02:15:26 +0000 2017,15071
247,845397057150107648,8241,Fri Mar 24 22:08:59 +0000 2017,2072
248,845306882940190720,25225,Fri Mar 24 16:10:40 +0000 2017,6039
249,845098359547420673,0,Fri Mar 24 02:22:04 +0000 2017,8640
250,844979544864018432,14738,Thu Mar 23 18:29:57 +0000 2017,2909
251,844973813909606400,16361,Thu Mar 23 18:07:10 +0000 2017,3617
252,844704788403113984,42022,Thu Mar 23 00:18:10 +0000 2017,11633
253,844580511645339650,17871,Wed Mar 22 16:04:20 +0000 2017,3533
254,844223788422217728,14753,Tue Mar 21 16:26:50 +0000 2017,2450
255,843981021012017153,16327,Tue Mar 21 00:22:10 +0000 2017,3285
256,843856843873095681,23211,Mon Mar 20 16:08:44 +0000 2017,5220
257,843604394117681152,18310,Sun Mar 19 23:25:35 +0000 2017,3081
258,843235543001513987,23315,Sat Mar 18 22:59:54 +0000 2017,6852
259,842892208864923648,0,Sat Mar 18 00:15:37 +0000 2017,56625
260,842846295480000512,16440,Fri Mar 17 21:13:10 +0000 2017,4023
261,842765311967449089,7321,Fri Mar 17 15:51:22 +0000 2017,1439
262,842535590457499648,19637,Fri Mar 17 00:38:32 +0000 2017,3937
263,842163532590374912,26569,Thu Mar 16 00:00:07 +0000 2017,6568
264,842115215311396866,15204,Wed Mar 15 20:48:07 +0000 2017,3386
265,841833993020538882,0,Wed Mar 15 02:10:39 +0000 2017,17504
266,841680585030541313,27854,Tue Mar 14 16:01:03 +0000 2017,8748
267,841439858740625411,13755,Tue Mar 14 00:04:30 +0000 2017,4168
268,841320156043304961,21402,Mon Mar 13 16:08:50 +0000 2017,6080
269,841314665196081154,17305,Mon Mar 13 15:47:01 +0000 2017,5312
270,841077006473256960,24926,Mon Mar 13 00:02:39 +0000 2017,5991
271,840761248237133825,0,Sun Mar 12 03:07:56 +0000 2017,1972
272,840728873075638272,0,Sun Mar 12 00:59:17 +0000 2017,18285
273,840698636975636481,197,Sat Mar 11 22:59:09 +0000 2017,3
274,840696689258311684,13377,Sat Mar 11 22:51:24 +0000 2017,1116
275,840632337062862849,9761,Sat Mar 11 18:35:42 +0000 2017,1972
276,840370681858686976,17918,Sat Mar 11 01:15:58 +0000 2017,5146
277,840268004936019968,20950,Fri Mar 10 18:27:58 +0000 2017,6497
278,839990271299457024,14640,Fri Mar 10 00:04:21 +0000 2017,2597
279,839549326359670784,29957,Wed Mar 08 18:52:12 +0000 2017,8805
280,839290600511926273,0,Wed Mar 08 01:44:07 +0000 2017,158
281,839239871831150596,29684,Tue Mar 07 22:22:32 +0000 2017,7422
282,838952994649550848,21289,Tue Mar 07 03:22:35 +0000 2017,4505
283,838921590096166913,12183,Tue Mar 07 01:17:48 +0000 2017,2357
284,838916489579200512,0,Tue Mar 07 00:57:32 +0000 2017,38
285,838831947270979586,0,Mon Mar 06 19:21:35 +0000 2017,12643
286,838561493054533637,11892,Mon Mar 06 01:26:54 +0000 2017,1504
287,838476387338051585,24664,Sun Mar 05 19:48:43 +0000 2017,5484
288,838201503651401729,0,Sun Mar 05 01:36:26 +0000 2017,11525
289,838150277551247360,1824,Sat Mar 04 22:12:52 +0000 2017,370
290,838085839343206401,150,Sat Mar 04 17:56:49 +0000 2017,0
291,838083903487373313,19183,Sat Mar 04 17:49:08 +0000 2017,3582
292,837820167694528512,37277,Sat Mar 04 00:21:08 +0000 2017,8952
293,837482249356513284,4204,Fri Mar 03 01:58:22 +0000 2017,495
294,837471256429613056,13967,Fri Mar 03 01:14:41 +0000 2017,2631
295,837366284874571778,23074,Thu Mar 02 18:17:34 +0000 2017,6005
296,837110210464448512,17480,Thu Mar 02 01:20:01 +0000 2017,2731
297,837012587749474308,0,Wed Mar 01 18:52:06 +0000 2017,88
298,836989968035819520,13879,Wed Mar 01 17:22:13 +0000 2017,2610
299,836753516572119041,21029,Wed Mar 01 01:42:39 +0000 2017,5237
300,836677758902222849,13782,Tue Feb 28 20:41:37 +0000 2017,2522
301,836648853927522308,0,Tue Feb 28 18:46:45 +0000 2017,626
302,836397794269200385,0,Tue Feb 28 02:09:08 +0000 2017,31314
303,836380477523124226,16037,Tue Feb 28 01:00:19 +0000 2017,3337
304,836260088725786625,23177,Mon Feb 27 17:01:56 +0000 2017,4850
305,836001077879255040,20924,Sun Feb 26 23:52:43 +0000 2017,4935
306,835685285446955009,0,Sun Feb 26 02:57:52 +0000 2017,9327
307,835574547218894849,19447,Sat Feb 25 19:37:50 +0000 2017,4121
308,835536468978302976,0,Sat Feb 25 17:06:32 +0000 2017,1939
309,835309094223372289,0,Sat Feb 25 02:03:02 +0000 2017,24013
310,835297930240217089,17847,Sat Feb 25 01:18:40 +0000 2017,3381
311,835264098648616962,8503,Fri Feb 24 23:04:14 +0000 2017,1939
312,835246439529840640,2259,Fri Feb 24 21:54:03 +0000 2017,83
313,835172783151792128,28552,Fri Feb 24 17:01:22 +0000 2017,6516
314,835152434251116546,24574,Fri Feb 24 15:40:31 +0000 2017,3443
315,834931633769889797,11838,Fri Feb 24 01:03:08 +0000 2017,1878
316,834786237630337024,22943,Thu Feb 23 15:25:23 +0000 2017,6159
317,834574053763584002,14993,Thu Feb 23 01:22:14 +0000 2017,2882
318,834477809192075265,0,Wed Feb 22 18:59:48 +0000 2017,12224
319,834458053273591808,10512,Wed Feb 22 17:41:18 +0000 2017,1899
320,834209720923721728,22594,Wed Feb 22 01:14:30 +0000 2017,5476
321,834167344700198914,17194,Tue Feb 21 22:26:07 +0000 2017,4130
322,834089966724603904,10971,Tue Feb 21 17:18:39 +0000 2017,2427
323,834086379323871233,14296,Tue Feb 21 17:04:24 +0000 2017,2512
324,833863086058651648,14661,Tue Feb 21 02:17:06 +0000 2017,2729
325,833826103416520705,16728,Mon Feb 20 23:50:09 +0000 2017,3904
326,833732339549220864,0,Mon Feb 20 17:37:34 +0000 2017,251
327,833722901757046785,22585,Mon Feb 20 17:00:04 +0000 2017,3636
328,833479644947025920,16258,Mon Feb 20 00:53:27 +0000 2017,2357
329,833124694597443584,22133,Sun Feb 19 01:23:00 +0000 2017,5513
330,832998151111966721,14549,Sat Feb 18 17:00:10 +0000 2017,2522
331,832769181346996225,0,Sat Feb 18 01:50:19 +0000 2017,43
332,832757312314028032,18423,Sat Feb 18 01:03:09 +0000 2017,4127
333,832682457690300417,13017,Fri Feb 17 20:05:43 +0000 2017,3368
334,832645525019123713,3195,Fri Feb 17 17:38:57 +0000 2017,594
335,832636094638288896,17379,Fri Feb 17 17:01:29 +0000 2017,3220
336,832397543355072512,13126,Fri Feb 17 01:13:34 +0000 2017,2548
337,832369877331693569,18792,Thu Feb 16 23:23:38 +0000 2017,3652
338,832273440279240704,12385,Thu Feb 16 17:00:25 +0000 2017,2673
339,832215909146226688,0,Thu Feb 16 13:11:49 +0000 2017,7069
340,832215726631055365,0,Thu Feb 16 13:11:05 +0000 2017,10723
341,832088576586297345,72,Thu Feb 16 04:45:50 +0000 2017,3
342,832040443403784192,0,Thu Feb 16 01:34:34 +0000 2017,11131
343,832032802820481025,13887,Thu Feb 16 01:04:13 +0000 2017,4746
344,831939777352105988,26404,Wed Feb 15 18:54:34 +0000 2017,7031
345,831926988323639298,369,Wed Feb 15 18:03:45 +0000 2017,39
346,831911600680497154,30380,Wed Feb 15 17:02:36 +0000 2017,7458
347,831670449226514432,11469,Wed Feb 15 01:04:21 +0000 2017,2059
348,831650051525054464,7908,Tue Feb 14 23:43:18 +0000 2017,2243
349,831552930092285952,9872,Tue Feb 14 17:17:22 +0000 2017,2632
350,831322785565769729,10042,Tue Feb 14 02:02:51 +0000 2017,1744
351,831315979191906304,7117,Tue Feb 14 01:35:49 +0000 2017,1264
352,831309418084069378,12819,Tue Feb 14 01:09:44 +0000 2017,2786
353,831262627380748289,13066,Mon Feb 13 22:03:49 +0000 2017,2350
354,830956169170665475,8735,Mon Feb 13 01:46:03 +0000 2017,1735
355,830583320585068544,73397,Sun Feb 12 01:04:29 +0000 2017,19297
356,830173239259324417,0,Fri Feb 10 21:54:58 +0000 2017,6554
357,830097400375152640,10804,Fri Feb 10 16:53:37 +0000 2017,3455
358,829878982036299777,0,Fri Feb 10 02:25:42 +0000 2017,5757
359,829861396166877184,13441,Fri Feb 10 01:15:49 +0000 2017,2243
360,829501995190984704,34913,Thu Feb 09 01:27:41 +0000 2017,12224
361,829449946868879360,11519,Wed Feb 08 22:00:52 +0000 2017,2329
362,829374341691346946,38074,Wed Feb 08 17:00:26 +0000 2017,10706
363,829141528400556032,26952,Wed Feb 08 01:35:19 +0000 2017,8530
364,829011960981237760,58302,Tue Feb 07 17:00:28 +0000 2017,18627
365,828801551087042563,0,Tue Feb 07 03:04:22 +0000 2017,3901
366,828770345708580865,28085,Tue Feb 07 01:00:22 +0000 2017,6746
367,828708714936930305,40241,Mon Feb 06 20:55:28 +0000 2017,12882
368,828650029636317184,10467,Mon Feb 06 17:02:17 +0000 2017,1544
369,828409743546925057,6898,Mon Feb 06 01:07:28 +0000 2017,1305
370,828408677031882754,8398,Mon Feb 06 01:03:14 +0000 2017,1477
371,828381636999917570,13864,Sun Feb 05 23:15:47 +0000 2017,2554
372,828376505180889089,8112,Sun Feb 05 22:55:23 +0000 2017,1216
373,828372645993398273,13756,Sun Feb 05 22:40:03 +0000 2017,3344
374,828361771580813312,2408,Sun Feb 05 21:56:51 +0000 2017,195
375,828046555563323392,12923,Sun Feb 05 01:04:17 +0000 2017,3260
376,828011680017821696,11411,Sat Feb 04 22:45:42 +0000 2017,2451
377,827933404142436356,22180,Sat Feb 04 17:34:40 +0000 2017,5987
378,827653905312006145,16983,Fri Feb 03 23:04:02 +0000 2017,3433
379,827600520311402496,8143,Fri Feb 03 19:31:54 +0000 2017,1082
380,827324948884643840,17523,Fri Feb 03 01:16:53 +0000 2017,3510
381,827228250799742977,0,Thu Feb 02 18:52:38 +0000 2017,13517
382,827199976799354881,11659,Thu Feb 02 17:00:17 +0000 2017,2579
